ticker,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,,url,d_domain[],address1,address2,city,state,zip,country,fullTimeEmployees,,url,TickerSymbol,dk,CorpNameKITTB,CorpAddress,CorpCity,CorpState,CorpZip,CorpCountry,PublicOrPrivate,NumEmployees,Industry,SIC,SIC2,Ticker match
MUFG,Mitsubishi UFJ Financial Group Inc,4.65,$60.09B,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/mufg,,https://crawl.versium.com/finance.php?cmd=readall&ticker=TPL,tpltrust.com,1700 Pacific Avenue,Suite 2770,Dallas,TX,75201,United States,78,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=tpltrust.com, , , , , , , , , , , , , ,
MUR,Murphy Oil Corporation,18.35,$2.98B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mur,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MUR,murphyoilcorp.com,300 Peach Street,,El Dorado,AR,71730,United States,1108,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=murphyoilcorp.com,MUR,murphyoilcorp.com,MURPHY OIL CORPORATION,300 PEACH ST BOX 7000,EL DORADO,AR,,US,Public,1294,Oil And Gas Extraction,1311,13,TRUE
MUSA,Murphy USA Inc.,91.82,$2.95B,2013,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/musa,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MUSA,murphyusa.com,200 Peach Street,,El Dorado,AR,71730,United States,4100,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=murphyusa.com,MUSA,murphyusa.com,MURPHY USA,200 PEACH ST,EL DORADO,AR,,US,Public,7500,,5500,49,TRUE
MUX,McEwen Mining Inc.,1.8,$651.52M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mux,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MUX,mcewenmining.com,150 King Street West,Suite 2800,Toronto,ON,M5H 1J9,Canada,427,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=mcewenmining.com,,mcewenmining.com,MCEWEN MINING INC,150 KING STREET W STE 2800,TORONTO,ON,,CA,Private,750,Metal Mining,1041,10,
MVBF,MVB Financial Corp.,16.51,$193.38M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mvbf,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MVBF,mvbbanking.com,301 Virginia Avenue,,Fairmont,WV,26554,United States,389,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=mvbbanking.com,MVBF,mvbbanking.com,MVB FINANCIAL CORP,301 VIRGINIA AVE,FAIRMONT,WV,26554,US,Public,72,Banks and Depository Institutions,6022,60,TRUE
MVC,"MVC Capital, Inc.",9.0651,$160.68M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mvc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MVC,mvccapital.com,Riverview Plaza,287 Bowman Avenue 2nd Floor,Purchase,NY,10577,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=mvccapital.com,MVC,mvccapital.com,MVC CAPITAL,287 BOWMAN AVENUE 2ND FLOOR,PURCHASE,NY,,US,Public,30,Securities and Commodities,6211,62,TRUE
MVIS,"Microvision, Inc.",0.66,$74.76M,1996,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mvis,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MVIS,microvision.com,6244 185th Avenue NE,Suite 100,Redmond,WA,98052,United States,107,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=microvision.com,MVIS,microvision.com,MICROVISION,6244 185TH AVENUE NE STE 100,REDMOND,WA,,US,Public,107,Electronics and Electronic Components,3679,36,TRUE
MWA,Mueller Water Products Inc,10.04,$1.58B,2006,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mwa,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MWA,muellerwaterproducts.com,1200 Abernathy Road N.E.,Suite 1200,Atlanta,GA,30328,United States,2700,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=muellerwaterproducts.com,MWA,muellerwaterproducts.com,MUELLER WATER PRODUCTS,1200 ABERNATHY RD NE STE 1200,ATLANTA,GA,30328,US,Public,4200,,3490,34,TRUE
MWK,"Mohawk Group Holdings, Inc.",6.93,$122.14M,2019,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/mwk,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MWK,mohawkgp.com,37 East 18Th Street,,New York,NY,10003,United States,53,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=mohawkgp.com,,mohawkgp.com,MOHAWK GROUP,37 E 18TH ST,NEW YORK,NY,10003,US,Private,175,,,,
MX,MagnaChip Semiconductor Corporation,10.05,$345.41M,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/mx,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MX,magnachip.com,"1, Allee Scheffer",,Luxembourg City,,2520,Luxembourg,2515,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=magnachip.com,,magnachip.com,MAGNACHIP SEMICONDUCTORS,20400 STEVENS CREEK BLVD,CUPERTINO,CA,95014,US,Private,3220,Electronics and Electronic Components,3674,36,
MXC,Mexco Energy Corporation,3.6996,$7.55M,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mxc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MXC,mexcoenergy.com,415 West Wall,Suite 475,Midland,TX,79701,United States,2,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=mexcoenergy.com,MXC,mexcoenergy.com,MEXCO ENERGY,214 W TEXAS AVE STE 1101,MIDLAND,TX,73034,US,Public,75,Oil And Gas Extraction,1311,13,TRUE
MXIM,"Maxim Integrated Products, Inc.",52.22,$14.23B,1988,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxim,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MXIM,maximintegrated.com,160 Rio Robles,,San Jose,CA,95134,United States,7131,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=maximintegrated.com,MXIM,maximintegrated.com,MAXIM INTEGRATED,160 RIO ROBLES,SAN JOSE,CA,95120,US,Public,7150,Electronics and Electronic Components,3674,36,TRUE
MXL,"MaxLinear, Inc",20.21,$1.44B,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxl,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MXL,maxlinear.com,5966 La Place Court,Suite 100,Carlsbad,CA,92008,United States,739,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=maxlinear.com,MXL,maxlinear.com,MAXLINEAR,5966 LA PLACE CT,CARLSBAD,CA,92011,US,Public,750,Electronics and Electronic Components,3674,36,TRUE
MYE,"Myers Industries, Inc.",14.96,$530.98M,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/mye,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MYE,myersindustries.com,1293 South Main Street,,Akron,OH,44301,United States,1800,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=myersindustries.com,MYE,myersindustries.com,MYERS INDUSTRIES,1293 S MAIN ST,AKRON,OH,44301,US,Public,25,Rubber And Plastics Products,3089,30,TRUE
MYFW,"First Western Financial, Inc.",n/a,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/myfw,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MYFW,myfw.com,1900 16th Street,Suite 1200,Denver,CO,80202,United States,245,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=myfw.com,,myfw.com,FIRST WESTERN FINANCIAL,1900 16TH ST STE 1200,DENVER,CO,80202,US,Private,375,Investment and Holding,6712,67,
MYGN,"Myriad Genetics, Inc.",25.5,$1.87B,1995,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/mygn,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MYGN,myriad.com,320 Wakara Way,,Salt Lake City,UT,84108,United States,2400,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=myriad.com,MYGN,myriad.com,MYRIAD GENETICS,320 WAKARA WAY,SALT LAKE CITY,UT,84132,US,Public,0,Chemicals (Pharmaceutical and Drug),2835,28,TRUE
MYL,Mylan N.V.,18.04,$9.31B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myl,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MYL,mylan.com,Building 4,Trident Place Mosquito Way,Hatfield,,AL10 9UL,United Kingdom,35000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=mylan.com,MYL,mylan.com,MYLAN,"BUILDING 4, TRIDENT PLACE, MOSQUITO WAY","HATFIELD, HERTFORDSHIRE",,15317,GB,Public,35000,Chemicals (Pharmaceutical and Drug),2834,28,TRUE
MYO,Myomo Inc.,0.7115,$12.19M,2017,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/myo,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MYO,myomo.com,One Broadway,14th Floor,Cambridge,MA,2142,United States,45,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=myomo.com,,myomo.com,MYOMO INC,ONE BROADWAY 14TH FLOOR,CAMBRIDGE,MA,2142,US,Private,35,Medical / Dental Devices and Supplies,5047,50,
MYOK,"MyoKardia, Inc.",53.87,$2.48B,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myok,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MYOK,myokardia.com,333 Allerton Avenue,,South San Francisco,CA,94080,United States,210,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=myokardia.com,,myokardia.com,MYOKARDIA,455 MISSION BAY BLVD S STE 575,SAN FRANCISCO,CA,94158,US,Private,175,Chemicals (Pharmaceutical and Drug),2834,28,
MYOS,MYOS RENS Technology Inc.,1.55,$14.21M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myos,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MGEN,miragen.com,6200 Lookout Road,,Boulder,CO,80301,United States,77,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=miragen.com, , , , , , , , , , , , , ,
MYOV,Myovant Sciences Ltd.,7.16,$641.7M,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myov,,https://crawl.versium.com/finance.php?cmd=readall&ticker=LCTX,lineagecell.com,2173 Salk Avenue,Suite 200,Carlsbad,CA,92008,United States,76,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=lineagecell.com, , , , , , , , , , , , , ,
MYRG,"MYR Group, Inc.",28,$466.02M,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/myrg,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MYRG,myrgroup.com,1701 Golf Road,Suite 3-1012,Rolling Meadows,IL,60008,United States,5500,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=myrgroup.com,MYRG,myrgroup.com,MYR,1701 GOLF RD STE 3-1012,ROLLING MEADOWS,IL,60008,US,Public,3000,Construction (Heavy),1623,16,TRUE
MYSZ,"My Size, Inc.",0.476,$14.22M,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mysz,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SIEB,siebertnet.com,120 Wall Street,,New York,NY,10005,United States,76,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=siebertnet.com, , , , , , , , , , , , , ,
MYT,"Urban Tea, Inc.",0.305,$7.97M,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/myt,,https://crawl.versium.com/finance.php?cmd=readall&ticker=JMU,ccjoin.com,No. 608 (near Xikang Road),2nd Floor Macau Road Putuo District,Shanghai,,200060,China,75,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=ccjoin.com, , , , , , , , , , , , , ,
NAII,"Natural Alternatives International, Inc.",10.03,$72.8M,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/naii,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NAII,nai-online.com,1535 Faraday Avenue,,Carlsbad,CA,92008,United States,246,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nai-online.com,NAII,nai-online.com,NATURAL ALTERNATIVES INTERNATIONAL INC,1535 FARADAY AVE,CARLSBAD,CA,92078,US,Public,240,Chemicals (Pharmaceutical and Drug),2833,28,TRUE
NAK,"Northern Dynasty Minerals, Ltd.",0.673,$253.68M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nak,,https://crawl.versium.com/finance.php?cmd=readall&ticker=IMTE,imtechltd.com,Siu On Center,7th Floor 188 Lockhart Road,Wanchai,,,Hong Kong,74,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=imtechltd.com, , , , , , , , , , , , , ,
NAKD,Naked Brand Group Limited,0.078,$5.29M,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/nakd,,https://crawl.versium.com/finance.php?cmd=readall&ticker=FSEA,firstseacoastbank.com,633 Central Avenue,,Dover,NH,3820,United States,73,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=firstseacoastbank.com, , , , , , , , , , , , , ,
NANO,Nanometrics Incorporated,28.12,$698.17M,1984,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nano,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NANO,nanometrics.com,1550 Buckeye Drive,,Milpitas,CA,95035,United States,701,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nanometrics.com,NANO,nanometrics.com,NANOMETRICS,1550 BUCKEYE DR,MILPITAS,CA,95035,US,Public,750,Laboratory Equipment and Measurement Devices,3829,38,TRUE
NAOV,"NanoVibronix, Inc.",2.78,$11.44M,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/naov,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NAOV,nanovibronix.com,525 Executive Boulevard,,Elmsford,NY,10523,United States,10,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nanovibronix.com,NVBX,nanovibronix.com,NANOVIBRONIX,105 MAXESS RD STE S124,MELVILLE,NY,11747,US,Public,5,International Affairs,9999,99,FALSE
NAT,Nordic American Tankers Limited,1.83,$259.8M,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/nat,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MDWD,mediwound.com,42 Hayarkon Street,,Yavne,,8122745,Israel,73,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=mediwound.com, , , , , , , , , , , , , ,
NATH,"Nathan&#39;s Famous, Inc.",66.14,$279.56M,1993,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/nath,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NATH,nathansfamous.com,One Jericho Plaza,Second Floor - Wing A,Jericho,NY,11753,United States,149,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nathansfamous.com,NATH,nathansfamous.com,NATHANS FAMOUS HOT DOGS,1400 OLD COUNTRY RD STE 400,WESTBURY,NY,10601,US,Public,25,Eating And Drinking Places,5812,58,TRUE
NATI,National Instruments Corporation,42.05,$5.55B,1995,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/nati,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NATI,ni.com,11500 North MoPac Expressway,,Austin,TX,78759,United States,7263,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=ni.com,NATI,ni.com,NATIONAL INSTRUMENTS,11500 N MOPAC EXPRESSWAY,AUSTIN,TX,78731,US,Public,7552,"Business Services (Software, Programming, IT)",7372,73,TRUE
NATR,"Nature&#39;s Sunshine Products, Inc.",8.76,$169.09M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/natr,,https://crawl.versium.com/finance.php?cmd=readall&ticker=MTP,midatechpharma.com,Oddfellows House,19 Newport Road,Cardiff,,CF24 0AA,United Kingdom,73,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=midatechpharma.com, , , , , , , , , , , , , ,
NAV,Navistar International Corporation,23.9,$2.37B,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nav,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NAV,navistar.com,2701 Navistar Drive,,Lisle,IL,60532,United States,13994,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=navistar.com,NAV,navistar.com,NAVISTAR,2701 NAVISTAR DR,LISLE,IL,60555,US,Public,12300,Motor Vehicles and Transportation Equipment,3711,37,TRUE
NAVB,"Navidea Biopharmaceuticals, Inc.",0.5089,$9.19M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/navb,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NAVB,navidea.com,4995 Bradenton Avenue,Suite 240,Dublin,OH,43017,United States,14,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=navidea.com,,navidea.com,NAVIDEA BIOPHARMACEUTICALS,4995 BRADENTON AVE STE 240,DUBLIN,OH,43017,US,Private,30,Chemicals (Pharmaceutical and Drug),2835,28,
NBEV,New Age Beverages Corporation,3.42,$267.33M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/nbev,,https://crawl.versium.com/finance.php?cmd=readall&ticker=KERN,akerna.com,1601 Arapahoe Street,,Denver,CO,80202,United States,71,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=akerna.com, , , , , , , , , , , , , ,
NBHC,National Bank Holdings Corporation,32.81,$1.02B,2012,Finance,Major Banks,https://www.nasdaq.com/symbol/nbhc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NBHC,nationalbankholdings.com,7800 East Orchard Road,Suite 300,Greenwood Village,CO,80111,United States,1252,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nationalbankholdings.com,NBHC,nationalbankholdings.com,NATIONAL BANK HOLDINGS,7800 E ORCHARD RD STE 300,GREENWOOD VILLAGE,CO,80111,US,Public,3000,Banks and Depository Institutions,6021,60,TRUE
NBIX,"Neurocrine Biosciences, Inc.",94.38,$8.64B,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/nbix,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NBIX,neurocrine.com,12780 El Camino Real,,San Diego,CA,92130,United States,650,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=neurocrine.com,NBIX,neurocrine.com,NEUROCRINE BIOSCIENCES,12780 EL CAMINO REAL,SAN DIEGO,CA,92130,US,Public,400,Chemicals (Pharmaceutical and Drug),2836,28,TRUE
NBL,Noble Energy Inc.,21.12,$10.1B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nbl,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NBL,nblenergy.com,1001 Noble Energy Way,,Houston,TX,77070,United States,2330,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nblenergy.com,NBL,nblenergy.com,NOBLE ENERGY,1001 NOBLE ENERGY WAY,HOUSTON,TX,77070,US,Public,2330,Oil And Gas Extraction,1311,,TRUE
NBLX,Noble Midstream Partners LP,24.94,$991.42M,2016,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/nblx,,https://crawl.versium.com/finance.php?cmd=readall&ticker=ALX,alx-inc.com,210 Route 4 East,,Paramus,NJ,7652,United States,70,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=alx-inc.com, , , , , , , , , , , , , ,
NBN,Northeast Bank,20.39,$184.36M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nbn,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NBN,northeastbank.com,500 Canal Street,,Lewiston,ME,4240,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=northeastbank.com,NBN,northeastbank.com,NORTHEAST BANK,500 CANAL ST,LEWISTON,ME,4240,US,Public,188,Banks and Depository Institutions,6022,60,TRUE
NBR,Nabors Industries Ltd.,1.87,$679.67M,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nbr,,https://crawl.versium.com/finance.php?cmd=readall&ticker=GMDA,gamida-cell.com,5 Nahum Heftsadie Street,Givaat Shaul,Jerusalem,,91340,Israel,70,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=gamida-cell.com, , , , , , , , , , , , , ,
NBRV,Nabriva Therapeutics plc,2.24,$164.33M,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nbrv,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NBRV,nabriva.com,25-28 North Wall Quay,IFSC,Dublin,,1,Ireland,110,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nabriva.com,,nabriva.com,NABRIVA THERAPEUTICS,LEBERSTRASSE 20,VIENNA,,,AT,Private,175,Chemicals (Pharmaceutical and Drug),2834,28,
NBSE,"NeuBase Therapeutics, Inc. ",4.88,$83.27M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nbse,,https://crawl.versium.com/finance.php?cmd=readall&ticker=GRNQ,greenprocapital.com,The Metropolis Tower,Room 1701-1703 17th Floor 10 Metropolis Drive,Hung Hom,,,Hong Kong,70,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=greenprocapital.com, , , , , , , , , , , , , ,
NBTB,NBT Bancorp Inc.,35.33,$1.55B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nbtb,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NBTB,nbtbancorp.com,52 South Broad Street,,Norwich,NY,13815,United States,1791,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nbtbancorp.com,NBTB,nbtbancorp.com,NBT BANCORP INC,52 S BROAD ST,NORWICH,NY,13815,US,Public,1721,Banks and Depository Institutions,6021,67,TRUE
NBY,"NovaBay Pharmaceuticals, Inc.",0.7619,$16M,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nby,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NBY,novabay.com,2000 Powell Street,Suite 1150,Emeryville,CA,94608,United States,70,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=novabay.com,NBY,novabay.com,NOVABAY PHARMACEUTICALS,2000 POWELL ST STE 1150,EMERYVILLE,CA,94608,US,Public,175,Chemicals (Pharmaceutical and Drug),2834,28,TRUE
NC,"NACCO Industries, Inc.",50.11,$350.26M,n/a,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/nc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NC,nacco.com,5875 Landerbrook Drive,Suite 220,Cleveland,OH,44124,United States,400,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=nacco.com,NC,nacco.com,NACCO MATERIALS HANDLING GROUP INC,5875 LANDERBROOK DR STE 220,CLEVELAND,OH,97024,US,Public,9300,,3630,35,TRUE
